t_day,t_month,t_year,Genre,views,likes,dislikes,comment_count
11,11,11,News & Politics,352299,14843,453,1583
8,8,8,Entertainment,1047573,28418,1186,5963
1,1,1,News & Politics,423976,6879,1868,1875
2,2,2,News & Politics,703631,15716,849,2864
11,11,11,Education,739499,23190,412,1861
10,10,10,Education,575264,21432,278,889
1,1,1,News & Politics,769347,24823,4977,5034
9,9,9,Science & Technology,1062124,0,0,0
2,2,2,Sports,99999,143,12,32
6,6,6,News & Politics,513459,13211,1212,3144
3,3,3,News & Politics,592205,15136,650,1337
1,1,1,News & Politics,709836,29399,2180,5118
6,6,6,Education,472002,18772,220,1221
2,2,2,News & Politics,607186,15136,829,3520
2,2,2,News & Politics,695072,18723,2365,4784
2,2,2,Education,67185,1286,103,109
3,3,3,People & Blogs,80396,4201,85,197
6,6,6,Science & Technology,676692,24794,1326,3567
4,4,4,People & Blogs,26668,272,34,110
6,6,6,Travel & Events,244593,4123,90,268
6,6,6,Sports,1570411,11194,1550,769
3,3,3,Science & Technology,1483502,98006,2233,13807
8,8,8,Film & Animation,721821,41464,828,8300
2,2,2,Howto & Style,99432,3364,63,417
13,13,13,Entertainment,431137,26604,400,1523
6,6,6,Comedy,2937449,99320,6697,6436
5,5,5,People & Blogs,175541,22785,152,1771
19,19,19,Entertainment,561101,11989,269,1063
2,2,2,Entertainment,30914,1125,75,320
4,4,4,People & Blogs,204083,29947,133,1606
6,6,6,People & Blogs,251710,38887,619,2770
2,2,2,Comedy,778903,18807,474,644
3,3,3,Science & Technology,1014407,17003,698,1917
4,4,4,Autos & Vehicles,101082,208,37,113
7,7,7,Music,1086860,49992,2097,5360
1,1,1,Music,1905487,65854,2442,4490
2,2,2,Howto & Style,64866,2252,17,177
9,9,9,People & Blogs,1380632,29464,479,5728
14,14,14,Howto & Style,469200,4473,530,548
6,6,6,News & Politics,52637,1005,51,141
3,3,3,Howto & Style,327739,6231,52,160
12,12,12,Music,241668,8478,144,328
6,6,6,Entertainment,213409,2690,40,403
1,1,1,Entertainment,234280,1349,7,488
1,1,1,Entertainment,2085,35,3,8
6,6,6,News & Politics,176993,1411,304,944
5,5,5,People & Blogs,138539,21772,77,1267
5,5,5,Howto & Style,195525,2205,148,260
2,2,2,People & Blogs,57738,3634,10,209
11,11,11,Comedy,129312,5207,292,283
1,1,1,Science & Technology,1912972,61649,2513,5858
6,6,6,Education,1026275,51253,747,3414
4,4,4,Science & Technology,321054,13451,138,1288
13,13,13,Entertainment,410327,13307,252,4620
1,1,1,People & Blogs,186280,4761,88,668
3,3,3,News & Politics,12168,381,12,56
7,7,7,Science & Technology,184944,2386,144,329
13,13,13,Entertainment,315429,1272,267,386
7,7,7,Education,1709373,50835,2646,3608
10,10,10,Entertainment,314140,12600,331,1532
12,12,12,Entertainment,700692,21429,732,2131
6,6,6,Entertainment,406960,27175,150,2350
8,8,8,Entertainment,253263,11629,112,2058
7,7,7,Entertainment,492953,20083,198,2646
8,8,8,People & Blogs,486826,6003,1121,759
1,1,1,Pets & Animals,7325,6,6,1
4,4,4,People & Blogs,592142,18847,184,1330
4,4,4,Science & Technology,572775,18919,569,2897
10,10,10,People & Blogs,469815,14539,1540,1432
5,5,5,News & Politics,93865,462,205,367
12,12,12,Entertainment,564951,32030,292,928
2,2,2,People & Blogs,31872,497,9,27
2,2,2,Sports,53645,678,167,233
3,3,3,Science & Technology,244674,15740,156,2333
8,8,8,Entertainment,973396,55123,609,4916
3,3,3,People & Blogs,2139,13,0,10
6,6,6,News & Politics,53130,212,29,478
11,11,11,Music,7987051,105719,4049,3813
8,8,8,Entertainment,5952094,96880,4179,8159
4,4,4,Comedy,8790,837,7,60
2,2,2,News & Politics,118025,1810,4392,5192
13,13,13,Howto & Style,302656,15294,829,1454
7,7,7,Music,1171252,66728,1568,6562
1,1,1,Howto & Style,77630,1991,83,208
2,2,2,Comedy,22795,39,4,6
2,2,2,Sports,206199,1661,87,931
6,6,6,People & Blogs,1082634,43858,1336,5838
14,14,14,Howto & Style,399851,16184,448,1757
8,8,8,Entertainment,118151,257,400,343
1,1,1,Film & Animation,22034,49,7,2
10,10,10,Entertainment,4799533,94593,2626,0
1,1,1,Entertainment,174569,5616,74,497
4,4,4,Entertainment,458354,10399,129,840
5,5,5,Pets & Animals,43171,2776,19,238
5,5,5,Music,69795,1629,75,50
1,1,1,Education,14289,42,0,8
4,4,4,News & Politics,162868,1966,933,1301
9,9,9,Education,2626381,167615,2796,14310
8,8,8,Comedy,3019735,90843,5356,6691
6,6,6,News & Politics,520636,1005,395,272
3,3,3,Entertainment,3442,59,2,5
6,6,6,News & Politics,49017,375,1,38
6,6,6,Comedy,396832,3733,150,310
4,4,4,Entertainment,365819,5985,330,589
8,8,8,Music,1666465,62357,1043,2631
11,11,11,Music,6944619,157423,6075,6152
8,8,8,Music,4012204,147484,4734,9355
3,3,3,Comedy,219193,9496,263,991
12,12,12,Pets & Animals,4218040,118478,1257,6892
7,7,7,Pets & Animals,564733,16190,232,2413
7,7,7,Comedy,792979,24756,1634,1574
6,6,6,People & Blogs,214676,10683,69,362
1,1,1,Film & Animation,17129,455,18,101
1,1,1,Sports,1357584,9762,345,4741
10,10,10,People & Blogs,56111957,0,0,0
1,1,1,Travel & Events,3472,426,8,63
4,4,4,Travel & Events,68719,1997,30,174
5,5,5,Music,518578,16637,405,1102
1,1,1,Entertainment,451759,3353,542,1051
6,6,6,Sports,180238,511,594,456
5,5,5,Entertainment,12030454,1667,203,348
4,4,4,Entertainment,3089155,31203,806,2631
1,1,1,Entertainment,1609327,20975,385,1956
1,1,1,Entertainment,580342,6370,288,663
16,16,16,Music,2679999,52151,949,1805
7,7,7,Entertainment,288977,3273,38,91
4,4,4,People & Blogs,2254717,131084,628,6487
3,3,3,Music,24660,3004,18,363
13,13,13,Entertainment,506035,18560,579,2765
7,7,7,Film & Animation,1059366,8299,1765,1625
4,4,4,Entertainment,888329,18387,426,1636
4,4,4,Entertainment,264956,10200,142,820
13,13,13,Entertainment,3523564,55112,4399,8393
12,12,12,Music,3010746,74911,2307,8615
5,5,5,Music,394153,14138,311,1819
6,6,6,Sports,665452,19849,227,1372
3,3,3,Music,1808,16,3,11
1,1,1,Entertainment,305833,1462,1214,759
1,1,1,Entertainment,268035,2364,207,861
5,5,5,Science & Technology,219585,4512,903,4952
18,18,18,Entertainment,2160231,17627,15557,9277
4,4,4,Sports,1036300,12984,383,714
1,1,1,Sports,455015,7556,136,252
3,3,3,Sports,307093,4334,972,3238
4,4,4,Sports,480493,5064,202,257
1,1,1,Sports,421341,5587,240,464
6,6,6,Sports,376858,3979,1801,439
3,3,3,Sports,201894,2292,2331,439
1,1,1,Sports,241784,3078,2018,324
1,1,1,Sports,401996,6385,236,430
5,5,5,Sports,484054,4239,2590,468
2,2,2,Sports,211419,2743,3899,341
1,1,1,Sports,384829,4431,498,564
3,3,3,Sports,405789,5046,169,375
5,5,5,Sports,443354,4052,332,375
3,3,3,Sports,451399,3857,422,322
2,2,2,Sports,307934,2673,1645,634
1,1,1,Sports,680569,13802,458,1351
5,5,5,Entertainment,79736,1631,105,235
9,9,9,Entertainment,1402875,37177,2303,7010
2,2,2,Film & Animation,147740,11601,2805,6440
3,3,3,Film & Animation,59168,2412,193,274
6,6,6,Sports,470082,7344,489,2197
2,2,2,Sports,123990,1417,101,360
2,2,2,Science & Technology,1666003,61821,1055,6597
1,1,1,Sports,146536,1691,1762,250
2,2,2,Sports,176461,1898,2030,249
3,3,3,Sports,354281,3499,220,303
7,7,7,Sports,283301,3569,105,187
10,10,10,Sports,226283,2311,326,157
2,2,2,Sports,276711,3297,132,196
4,4,4,Education,169915,7518,152,793
7,7,7,Sports,97945,372,58,83
12,12,12,Music,520319,16105,2041,4195
1,1,1,Sports,118865,2038,58,416
16,16,16,Film & Animation,1421026,23213,952,1980
8,8,8,Music,426969,20766,372,1312
2,2,2,Music,178194,13344,161,1001
5,5,5,Comedy,41025,151,4,10
10,10,10,Sports,272859,2870,413,683
2,2,2,News & Politics,4176,100,13,18
10,10,10,Science & Technology,1780209,15081,585,1963
9,9,9,Travel & Events,844292,5901,301,687
5,5,5,Music,239773,11786,169,605
3,3,3,Music,11995,1403,12,107
3,3,3,Gaming,10531608,122553,7011,10736
17,17,17,Entertainment,741548,7807,885,626
5,5,5,Travel & Events,172551,578,13,30
7,7,7,Autos & Vehicles,213341,904,103,133
8,8,8,People & Blogs,313927,5002,1019,564
1,1,1,Entertainment,21007,433,11,35
1,1,1,Comedy,187987,3713,348,644
5,5,5,Music,28638,668,9,82
4,4,4,Science & Technology,466497,10900,194,1613
3,3,3,Sports,1249677,6703,290,1760
1,1,1,Education,3831,0,0,0
1,1,1,Sports,220548,1857,26,423
2,2,2,Sports,58556,975,24,44
1,1,1,Music,30021,569,42,44
3,3,3,Autos & Vehicles,100120,154,15,48
19,19,19,Gaming,2519858,150582,10274,26083
1,1,1,People & Blogs,33260,181,79,30
3,3,3,Film & Animation,115629,6043,303,1914
2,2,2,Comedy,999619,35839,686,2188
12,12,12,Pets & Animals,2126462,16939,607,1467
4,4,4,Science & Technology,320792,11229,481,1000
4,4,4,Entertainment,664762,5917,1786,1887
1,1,1,Music,41761,3149,38,251
7,7,7,Music,3245471,262291,8376,24202
21,21,21,Music,9019459,287024,7019,16985
1,1,1,Music,1473589,214511,2011,17455
7,7,7,Music,8335017,498384,10734,39803
12,12,12,Music,1556997,92688,1108,3650
3,3,3,Music,1057485,131711,516,11897
6,6,6,Music,639685,59842,621,3861
1,1,1,Music,205770,16055,200,900
25,25,25,People & Blogs,1064798,60008,382,3936
10,10,10,People & Blogs,1458061,84815,782,5731
15,15,15,People & Blogs,1576105,114099,1322,16094
1,1,1,Travel & Events,213584,1878,59,195
2,2,2,Comedy,1558898,17640,1173,2935
1,1,1,News & Politics,3892,35,14,91
6,6,6,Comedy,4089878,63682,20515,33355
1,1,1,Entertainment,2311760,34425,6094,9453
1,1,1,News & Politics,28378,211,463,633
5,5,5,Comedy,1694595,15585,1928,2421
1,1,1,Comedy,1371506,18997,1185,2861
5,5,5,News & Politics,32825,442,433,577
5,5,5,News & Politics,50669,411,157,503
1,1,1,News & Politics,7576,51,34,108
2,2,2,News & Politics,73611,706,97,975
8,8,8,Entertainment,6705850,171122,13855,26323
1,1,1,News & Politics,32336,182,212,1036
2,2,2,News & Politics,92178,189,78,195
9,9,9,News & Politics,875577,7871,8775,15163
4,4,4,Entertainment,66068,404,47,81
4,4,4,Pets & Animals,93494,6975,28,695
9,9,9,Entertainment,1731533,34956,7355,3641
16,16,16,Entertainment,1655978,36441,1876,3366
13,13,13,People & Blogs,5558317,193454,4130,13509
5,5,5,Howto & Style,464544,17398,304,1077
5,5,5,Entertainment,162444,9061,197,885
11,11,11,Film & Animation,3042679,191479,1240,31447
6,6,6,Science & Technology,316907,18642,249,1409
6,6,6,News & Politics,269181,1012,190,433
2,2,2,People & Blogs,1175168,17092,2250,1739
6,6,6,Education,627696,317,51,88
5,5,5,Education,323160,7237,98,1707
7,7,7,Travel & Events,23932421,4666,374,465
11,11,11,Education,474698,11434,336,1537
5,5,5,News & Politics,340311,7171,327,1203
5,5,5,Film & Animation,53399,1113,42,73
14,14,14,Entertainment,1886667,30112,1612,1605
6,6,6,Entertainment,373594,3333,168,592
7,7,7,People & Blogs,258814,14865,281,1095
4,4,4,Howto & Style,1635960,43860,1153,3795
1,1,1,Entertainment,55611,666,227,133
18,18,18,Comedy,1339587,50927,1760,2525
1,1,1,Comedy,1459033,152431,1511,12032
2,2,2,Music,524911,7822,185,403
7,7,7,Howto & Style,1916015,66506,2420,10248
4,4,4,News & Politics,256760,782,98,793
3,3,3,News & Politics,18280,326,315,447
9,9,9,News & Politics,45777,449,60,195
8,8,8,Music,410133,7726,606,1097
7,7,7,Music,852554,17400,1186,2401
7,7,7,Music,724556,13928,5161,5000
7,7,7,Music,441712,12162,482,6058
3,3,3,Music,51816,480,14,51
2,2,2,News & Politics,34293,400,86,409
7,7,7,Sports,662158,5036,290,1889
10,10,10,Sports,561970,5091,246,2007
2,2,2,Sports,141917,2081,56,474
11,11,11,News & Politics,1140097,11389,1590,4974
2,2,2,Howto & Style,1223851,130159,441,16570
1,1,1,Science & Technology,3240,179,1,59
3,3,3,Howto & Style,680977,29255,497,2951
1,1,1,Music,1648886,0,0,548
6,6,6,Howto & Style,1261723,53548,626,11393
4,4,4,Comedy,52416,5873,41,1664
3,3,3,Film & Animation,4650685,7791,626,1384
4,4,4,People & Blogs,988,12,5,3
4,4,4,Education,223023,8592,523,1734
5,5,5,Howto & Style,452749,11684,582,1120
4,4,4,Science & Technology,1486236,34650,1302,4712
2,2,2,Science & Technology,531907,18968,423,2084
3,3,3,Education,276381,10885,220,1683
6,6,6,Education,1025006,20522,2674,4488
6,6,6,Comedy,1405318,131771,2314,20591
7,7,7,Entertainment,284691,7842,159,474
5,5,5,Film & Animation,7138640,11645,520,590
8,8,8,Film & Animation,7941440,45248,794,2503
14,14,14,Film & Animation,954635,13311,607,1069
7,7,7,News & Politics,98683,187,615,332
8,8,8,Comedy,1175192,61868,946,23593
6,6,6,Comedy,80935,4937,48,1211
7,7,7,Education,1882972,135617,9220,26508
5,5,5,Entertainment,121445,3079,113,289
3,3,3,Nonprofits & Activism,11736,114,34,30
4,4,4,Science & Technology,198245,7924,104,396
5,5,5,Howto & Style,294310,12964,120,1371
7,7,7,People & Blogs,458231,22063,1158,2023
5,5,5,Film & Animation,74582,2627,143,713
1,1,1,Sports,47614,358,30,457
4,4,4,Sports,13531,148,7,17
2,2,2,Autos & Vehicles,25839,470,13,53
7,7,7,Comedy,152001,9020,244,360
9,9,9,Howto & Style,308720,16570,394,1100
2,2,2,Music,28781,515,12,59
10,10,10,Entertainment,14738111,208846,24730,33152
19,19,19,Entertainment,59254638,1295189,47162,139879
3,3,3,Film & Animation,59609,1727,31,84
7,7,7,Howto & Style,584185,19377,701,941
23,23,23,Howto & Style,592480,22781,999,1056
6,6,6,Howto & Style,50053,4035,126,729
4,4,4,Comedy,872663,12449,1267,1861
7,7,7,Education,33235,1013,112,214
8,8,8,Howto & Style,186750,5770,85,249
6,6,6,Music,419510,18555,160,627
7,7,7,Music,544511,19099,231,616
2,2,2,Entertainment,53415,222,10,83
16,16,16,Entertainment,1237869,15151,749,1983
6,6,6,Comedy,211469,10587,107,414
6,6,6,Entertainment,230165,3265,123,425
1,1,1,Entertainment,2618344,45197,2315,3332
1,1,1,Entertainment,10525,226,18,119
5,5,5,Comedy,2949050,29493,2378,19853
9,9,9,Science & Technology,301028,3560,89,488
14,14,14,Comedy,402706,20089,637,836
5,5,5,Pets & Animals,135263,5956,161,980
6,6,6,News & Politics,52395,288,477,339
2,2,2,Entertainment,30341,730,22,34
7,7,7,People & Blogs,806795,9293,281,444
7,7,7,Entertainment,447310,16829,182,541
7,7,7,Pets & Animals,368852,12958,232,1097
3,3,3,Sports,2321144,17363,1281,8934
6,6,6,Sports,132735,0,0,0
7,7,7,Education,371677,5994,882,1298
6,6,6,Entertainment,597586,9967,414,1089
5,5,5,Entertainment,331981,4008,1182,1178
2,2,2,Travel & Events,49115,1900,21,132
7,7,7,Entertainment,2935898,28777,4642,3742
11,11,11,Science & Technology,308082,18139,168,2489
8,8,8,People & Blogs,163043,1458,396,621
5,5,5,Entertainment,1147297,14471,367,2649
4,4,4,News & Politics,4040,19,3,2
2,2,2,News & Politics,2664,16,5,4
6,6,6,Film & Animation,10083696,430160,18357,31889
7,7,7,Autos & Vehicles,186453,7332,279,2334
7,7,7,Entertainment,96440,8775,113,413
5,5,5,Howto & Style,953936,30701,460,3650
2,2,2,Travel & Events,1204,7,0,2
6,6,6,Entertainment,40258,189,90,55
14,14,14,Howto & Style,432620,11667,404,1114
7,7,7,News & Politics,11692,145,79,0
5,5,5,News & Politics,38447,819,173,0
3,3,3,News & Politics,6801,11,35,18
6,6,6,News & Politics,5625319,37240,3277,0
2,2,2,News & Politics,57770,817,1478,0
3,3,3,News & Politics,48411,239,412,0
6,6,6,People & Blogs,507524,26592,904,3314
3,3,3,People & Blogs,352770,4782,1839,744
27,27,27,Science & Technology,2624803,84632,11097,7962
11,11,11,Comedy,207749,5660,131,526
6,6,6,People & Blogs,113748,7451,109,435
30,30,30,Entertainment,10381263,163325,20892,25323
10,10,10,Howto & Style,222653,9880,563,988
4,4,4,Entertainment,449100,10629,589,1794
7,7,7,People & Blogs,2564903,96321,7972,24225
6,6,6,Comedy,3187327,238566,2019,8814
6,6,6,Comedy,68487,4984,32,269
1,1,1,Howto & Style,444366,24962,445,2074
5,5,5,Sports,1413550,602,829,956
6,6,6,Howto & Style,833772,35258,1012,2884
2,2,2,Howto & Style,182333,9629,90,572
5,5,5,Comedy,345869,29374,219,1996
5,5,5,People & Blogs,40993,3374,79,522
8,8,8,Science & Technology,736748,27759,498,5734
8,8,8,Comedy,135565,6425,245,498
5,5,5,Entertainment,195410,21967,76,2030
4,4,4,Howto & Style,661249,32441,675,1886
3,3,3,Comedy,66190,4070,76,360
7,7,7,People & Blogs,150117,11143,64,899
12,12,12,Comedy,2085977,20609,4302,3114
9,9,9,Pets & Animals,295145,4891,212,340
7,7,7,People & Blogs,902928,61134,774,10295
4,4,4,Entertainment,3462190,1611,136,349
10,10,10,Music,15552885,548563,11180,53665
1,1,1,People & Blogs,172224,15507,74,629
6,6,6,Entertainment,17732,174,2,11
16,16,16,Entertainment,3174393,91969,2317,7979
3,3,3,Entertainment,20636,213,55,51
11,11,11,Travel & Events,402402,15946,578,2709
6,6,6,Entertainment,403229,4632,881,1960
6,6,6,Sports,708109,12092,1016,6669
2,2,2,Sports,540919,25181,682,2745
2,2,2,News & Politics,1431,4,0,0
7,7,7,Entertainment,1059189,13326,168,0
1,1,1,Comedy,1020672,44128,3214,3823
13,13,13,Comedy,4450664,103301,23123,10109
5,5,5,Entertainment,1964287,88373,2423,3091
10,10,10,News & Politics,2231688,163338,874,7195
1,1,1,News & Politics,505886,23207,5375,7030
5,5,5,Autos & Vehicles,13458,38,14,0
6,6,6,Music,162864,9526,183,761
6,6,6,News & Politics,218907,1055,556,1035
3,3,3,Entertainment,732055,10644,765,726
11,11,11,Music,12529936,615429,22366,80024
6,6,6,Comedy,1544312,30356,669,5028
12,12,12,Entertainment,3140961,115164,11542,17129
3,3,3,Howto & Style,906699,24705,797,938
5,5,5,News & Politics,250056,2429,281,1278
14,14,14,Entertainment,1781312,29914,1680,4262
9,9,9,Pets & Animals,533608,34059,931,6129
3,3,3,Entertainment,20529,318,11,41
5,5,5,News & Politics,201015,2146,717,3629
11,11,11,News & Politics,25393,349,217,127
5,5,5,Science & Technology,1695390,20802,1058,3842
10,10,10,Autos & Vehicles,168863,1181,282,256
5,5,5,People & Blogs,1454240,141516,1841,23989
21,21,21,Pets & Animals,1165339,20248,668,2261
4,4,4,News & Politics,142414,731,581,746
6,6,6,News & Politics,166097,700,347,557
12,12,12,People & Blogs,234260,5144,1546,1399
3,3,3,Autos & Vehicles,1198379,10795,287,796
1,1,1,News & Politics,57143,234,176,146
2,2,2,Sports,1194979,12344,473,1612
4,4,4,News & Politics,94683,440,899,1083
14,14,14,Education,1563582,20118,1591,6811
9,9,9,News & Politics,788136,4682,401,981
10,10,10,Science & Technology,444997,3723,133,391
6,6,6,Comedy,1354670,36803,1157,1299
15,15,15,Comedy,389001,27256,591,2662
7,7,7,Science & Technology,216165,9378,342,841
27,27,27,Comedy,3440148,337688,1844,49195
7,7,7,Howto & Style,1361969,90736,1102,8234
3,3,3,Science & Technology,79667,670,28,51
7,7,7,People & Blogs,700476,8114,2682,2010
3,3,3,Entertainment,389963,11334,715,2177
9,9,9,People & Blogs,197811,7427,240,525
16,16,16,People & Blogs,909623,22260,1064,1463
9,9,9,Entertainment,847523,44077,650,3951
14,14,14,People & Blogs,3087952,90028,1958,3881
10,10,10,People & Blogs,4227252,100981,13015,9177
6,6,6,Howto & Style,719340,36244,451,2543
13,13,13,Education,7349435,209009,7966,28835
5,5,5,Pets & Animals,47862,1064,26,108
12,12,12,News & Politics,1756102,143458,3272,10795
6,6,6,Science & Technology,2900057,81225,10783,19533
1,1,1,People & Blogs,369038,9034,744,1055
4,4,4,Entertainment,330162,9006,376,556
12,12,12,Entertainment,267753,11966,140,820
8,8,8,Howto & Style,2400024,58960,2383,3511
8,8,8,Howto & Style,1469630,41389,861,2774
4,4,4,Howto & Style,1422235,32443,672,1702
6,6,6,People & Blogs,1122148,25825,559,961
18,18,18,People & Blogs,2629917,72506,2484,5318
27,27,27,Entertainment,4867664,46608,2080,5805
3,3,3,Comedy,2251104,27656,3257,1249
5,5,5,Entertainment,2839406,11808,418,828
8,8,8,Entertainment,1258994,15235,1023,1621
6,6,6,Howto & Style,172367,6047,362,949
1,1,1,Film & Animation,3133,37,2,10
3,3,3,Comedy,451921,25869,402,6378
4,4,4,People & Blogs,187425,28177,157,2614
4,4,4,Howto & Style,47717,491,23,59
8,8,8,People & Blogs,4862581,221646,2587,12014
3,3,3,People & Blogs,3031863,121285,1186,6852
3,3,3,News & Politics,44328,167,56,199
4,4,4,Autos & Vehicles,607467,1727,149,134
2,2,2,Entertainment,1321434,13060,393,782
1,1,1,Entertainment,1675419,12798,1558,1625
16,16,16,Music,4682557,115240,5069,9170
5,5,5,Comedy,114923,6490,78,4216
6,6,6,Comedy,3558563,221868,4678,26660
7,7,7,Entertainment,220428,1549,154,189
3,3,3,Entertainment,4440269,57183,8779,13342
12,12,12,Comedy,3032542,103899,5805,11730
5,5,5,Travel & Events,89923,1097,43,59
2,2,2,Music,5969,192,26,104
13,13,13,Entertainment,863560,6254,3450,2927
4,4,4,Sports,47525,344,45,148
5,5,5,Entertainment,187585,9354,171,1392
8,8,8,Entertainment,617505,14783,146,583
1,1,1,Film & Animation,2337600,10752,440,908
8,8,8,Film & Animation,11385180,39894,1365,2800
8,8,8,Film & Animation,8556235,53882,2025,4938
1,1,1,Howto & Style,100264,2040,237,452
3,3,3,Howto & Style,172879,2986,343,745
3,3,3,Howto & Style,91100,1174,200,323
4,4,4,Howto & Style,165560,2428,336,556
3,3,3,Howto & Style,146578,2280,467,687
3,3,3,Howto & Style,237111,2323,786,868
3,3,3,Howto & Style,261810,3736,1074,1136
1,1,1,Education,79306,3809,127,670
3,3,3,Education,154559,5552,58,587
10,10,10,Education,843024,15668,1014,1570
6,6,6,Education,181739,5600,230,711
3,3,3,Pets & Animals,460082,20268,309,1667
3,3,3,Education,219471,8067,97,827
4,4,4,Education,447584,11983,247,923
1,1,1,Education,177648,6932,786,697
5,5,5,Pets & Animals,46025,2106,17,169
5,5,5,Entertainment,2271297,27499,4366,4737
7,7,7,Entertainment,3447677,35791,10773,8940
5,5,5,Entertainment,3305225,51291,9844,9900
5,5,5,Education,484353,17378,271,1678
